time,updated_x,updated_y,prev_qr_x,prev_qr_y,dest_qr_x,dest_qr_y,distance_from_prev_qr,curr_angle,desired_angle,angle_to_turn,flavor
1501805639439,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639442,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639444,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639447,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639449,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639452,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639454,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639457,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639468,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639471,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639480,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639485,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639492,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639495,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639500,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639503,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639507,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639511,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639513,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639516,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639518,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639520,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639523,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639526,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639529,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639531,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639534,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639537,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639539,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639542,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639546,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639549,-0.8,1.6,0.0,0.0,0.0,60.0,1.79,88.6,90.0,1.4,0
1501805639559,-0.9,1.8,0.0,0.0,0.0,60.0,2.02,88.6,90.0,1.4,0
1501805639562,-0.9,1.8,0.0,0.0,0.0,60.0,2.02,88.6,90.0,1.4,0
1501805639566,-0.9,1.8,0.0,0.0,0.0,60.0,2.02,88.6,90.0,1.4,0
1501805639570,-0.9,1.8,0.0,0.0,0.0,60.0,2.02,88.6,90.0,1.4,0
1501805639583,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639591,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639595,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639598,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639601,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639604,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639607,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639610,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639613,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639616,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639619,-1.0,2.0,0.0,0.0,0.0,60.0,2.24,88.6,90.0,1.4,0
1501805639621,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639624,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639629,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639634,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639638,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639648,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639655,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639659,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639666,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639670,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639672,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639677,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639679,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639682,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639685,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639687,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639690,-1.1,2.2,0.0,0.0,0.0,60.0,2.47,88.6,90.0,1.4,0
1501805639692,-1.2,2.4,0.0,0.0,0.0,60.0,2.69,88.6,90.0,1.4,0
1501805639695,-1.2,2.4,0.0,0.0,0.0,60.0,2.69,88.6,90.0,1.4,0
1501805639698,-1.2,2.4,0.0,0.0,0.0,60.0,2.69,88.6,90.0,1.4,0
1501805639701,-1.2,2.4,0.0,0.0,0.0,60.0,2.69,88.6,90.0,1.4,0
1501805639703,-1.2,2.4,0.0,0.0,0.0,60.0,2.69,88.6,90.0,1.4,0
1501805639706,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639709,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639712,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639717,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639721,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639726,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639731,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639735,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639744,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639749,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639751,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639754,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639757,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639761,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639764,-1.3,2.6,0.0,0.0,0.0,60.0,2.91,88.6,90.0,1.4,0
1501805639768,-1.4,2.8,0.0,0.0,0.0,60.0,3.14,88.6,90.0,1.4,0
1501805639771,-1.4,2.8,0.0,0.0,0.0,60.0,3.14,88.6,90.0,1.4,0
1501805639775,-1.4,2.8,0.0,0.0,0.0,60.0,3.14,88.6,90.0,1.4,0
1501805639779,-1.4,2.8,0.0,0.0,0.0,60.0,3.14,88.6,90.0,1.4,0
1501805639783,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639786,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639789,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639792,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639799,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639803,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639806,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639810,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639817,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639822,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639825,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639828,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639831,-1.5,3.0,0.0,0.0,0.0,60.0,3.36,88.6,90.0,1.4,0
1501805639839,-1.6,3.2,0.0,0.0,0.0,60.0,3.59,88.6,90.0,1.4,0
1501805639844,-1.6,3.2,0.0,0.0,0.0,60.0,3.59,88.6,90.0,1.4,0
1501805639847,-1.6,3.2,0.0,0.0,0.0,60.0,3.59,88.6,90.0,1.4,0
1501805639850,-1.6,3.2,0.0,0.0,0.0,60.0,3.59,88.6,90.0,1.4,0
1501805639852,-1.6,3.2,0.0,0.0,0.0,60.0,3.59,88.6,90.0,1.4,0
1501805639855,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639858,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639861,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639865,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639869,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639872,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639878,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639882,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639886,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639889,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639893,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639897,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639904,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639909,-1.7,3.4,0.0,0.0,0.0,60.0,3.81,88.6,90.0,1.4,0
1501805639912,-1.8,3.6,0.0,0.0,0.0,60.0,4.04,88.6,90.0,1.4,0
1501805639915,-1.8,3.6,0.0,0.0,0.0,60.0,4.04,88.6,90.0,1.4,0
1501805639918,-1.8,3.6,0.0,0.0,0.0,60.0,4.04,88.6,90.0,1.4,0
1501805639921,-1.8,3.6,0.0,0.0,0.0,60.0,4.04,88.6,90.0,1.4,0
1501805639931,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639934,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639937,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639941,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639945,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639950,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639955,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639959,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639964,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639972,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639978,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639983,-1.9,3.8,0.0,0.0,0.0,60.0,4.26,88.6,90.0,1.4,0
1501805639987,-2.0,4.0,0.0,0.0,0.0,60.0,4.48,88.6,90.0,1.4,0
1501805639992,-2.0,4.0,0.0,0.0,0.0,60.0,4.48,88.6,90.0,1.4,0
1501805639997,-2.0,4.0,0.0,0.0,0.0,60.0,4.48,88.6,90.0,1.4,0
1501805640001,-2.0,4.0,0.0,0.0,0.0,60.0,4.48,88.6,90.0,1.4,0
1501805640005,-2.0,4.0,0.0,0.0,0.0,60.0,4.48,88.6,90.0,1.4,0
1501805640009,-2.0,4.0,0.0,0.0,0.0,60.0,4.48,88.6,90.0,1.4,0
1501805640013,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640027,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640031,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640034,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640036,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640039,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640042,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640049,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640055,-2.1,4.2,0.0,0.0,0.0,60.0,4.71,88.6,90.0,1.4,0
1501805640065,-2.2,4.4,0.0,0.0,0.0,60.0,4.93,88.6,90.0,1.4,0
1501805640072,-2.2,4.4,0.0,0.0,0.0,60.0,4.93,88.6,90.0,1.4,0
1501805640079,-2.2,4.4,0.0,0.0,0.0,60.0,4.93,88.6,90.0,1.4,0
1501805640084,-2.3,4.6,0.0,0.0,0.0,60.0,5.16,88.6,90.0,1.4,0
1501805640089,-2.3,4.6,0.0,0.0,0.0,60.0,5.16,88.6,90.0,1.4,0
1501805640098,-2.3,4.6,0.0,0.0,0.0,60.0,5.16,88.6,90.0,1.4,0
1501805640103,-2.3,4.6,0.0,0.0,0.0,60.0,5.16,88.6,90.0,1.4,0
1501805640117,-2.3,4.6,0.0,0.0,0.0,60.0,5.16,88.6,90.0,1.4,0
1501805640120,-2.3,4.6,0.0,0.0,0.0,60.0,5.16,88.6,90.0,1.4,0
1501805640122,-2.3,4.6,0.0,0.0,0.0,60.0,5.16,88.6,90.0,1.4,0
1501805640127,-2.3,4.6,0.0,0.0,0.0,60.0,5.16,88.6,90.0,1.4,0
1501805640139,-2.4,4.8,0.0,0.0,0.0,60.0,5.38,88.6,90.0,1.4,0
1501805640151,-2.4,4.8,0.0,0.0,0.0,60.0,5.38,88.6,90.0,1.4,0
1501805640155,-2.4,4.8,0.0,0.0,0.0,60.0,5.38,88.6,90.0,1.4,0
1501805640159,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640162,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640166,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640168,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640171,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640173,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640182,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640185,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640194,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640198,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640201,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640204,-2.5,5.0,0.0,0.0,0.0,60.0,5.61,88.6,90.0,1.4,0
1501805640216,-2.6,5.2,0.0,0.0,0.0,60.0,5.83,88.6,90.0,1.4,0
1501805640223,-2.6,5.2,0.0,0.0,0.0,60.0,5.83,88.6,90.0,1.4,0
1501805640230,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640233,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640238,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640243,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640250,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640253,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640256,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640259,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640262,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640265,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640268,-2.7,5.4,0.0,0.0,0.0,60.0,6.05,88.6,90.0,1.4,0
1501805640270,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640273,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640276,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640280,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640283,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640286,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640288,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640293,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640301,-2.8,5.6,0.0,0.0,0.0,60.0,6.28,88.6,90.0,1.4,0
1501805640306,-2.9,5.8,0.0,0.0,0.0,60.0,6.5,88.6,90.0,1.4,0
1501805640310,-2.9,5.8,0.0,0.0,0.0,60.0,6.5,88.6,90.0,1.4,0
1501805640315,-2.9,5.8,0.0,0.0,0.0,60.0,6.5,88.6,90.0,1.4,0
1501805640320,-2.9,5.8,0.0,0.0,0.0,60.0,6.5,88.6,90.0,1.4,0
1501805640324,-2.9,5.8,0.0,0.0,0.0,60.0,6.5,88.6,90.0,1.4,0
1501805640327,-2.9,5.8,0.0,0.0,0.0,60.0,6.5,88.6,90.0,1.4,0
1501805640329,-2.9,5.8,0.0,0.0,0.0,60.0,6.5,88.6,90.0,1.4,0
1501805640338,-2.9,5.8,0.0,0.0,0.0,60.0,6.5,88.6,90.0,1.4,0
1501805640343,-3.0,6.0,0.0,0.0,0.0,60.0,6.73,88.6,90.0,1.4,0
1501805640351,-3.0,6.0,0.0,0.0,0.0,60.0,6.73,88.6,90.0,1.4,0
1501805640355,-3.0,6.0,0.0,0.0,0.0,60.0,6.73,88.6,90.0,1.4,0
1501805640358,-3.0,6.0,0.0,0.0,0.0,60.0,6.73,88.6,90.0,1.4,0
1501805640365,-3.0,6.0,0.0,0.0,0.0,60.0,6.73,88.6,90.0,1.4,0
1501805640371,-3.0,6.0,0.0,0.0,0.0,60.0,6.73,88.6,90.0,1.4,0
1501805640373,-3.0,6.0,0.0,0.0,0.0,60.0,6.73,88.6,90.0,1.4,0
1501805640376,-3.1,6.2,0.0,0.0,0.0,60.0,6.95,88.6,90.0,1.4,0
1501805640381,-3.1,6.2,0.0,0.0,0.0,60.0,6.95,88.6,90.0,1.4,0
1501805640386,-3.1,6.2,0.0,0.0,0.0,60.0,6.95,88.6,90.0,1.4,0
1501805640390,-3.1,6.2,0.0,0.0,0.0,60.0,6.95,88.6,90.0,1.4,0
1501805640394,-3.1,6.2,0.0,0.0,0.0,60.0,6.95,88.6,90.0,1.4,0
