time,updated_x,updated_y,prev_qr_x,prev_qr_y,dest_qr_x,dest_qr_y,distance_from_prev_qr,curr_angle,desired_angle,angle_to_turn,flavor
1501806624677,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624680,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624683,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624685,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624688,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624691,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624695,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624699,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624702,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624709,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624712,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624716,0.0,0.7,0.0,0.0,0.0,60.0,0.67,89.31,90.0,0.69,0
1501806624724,0.0,0.9,0.0,0.0,0.0,60.0,0.9,89.31,90.0,0.69,0
1501806624728,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624736,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624738,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624741,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624744,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624747,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624749,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624752,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624760,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624762,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624765,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624767,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624769,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624773,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624777,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624781,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624785,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624790,0.0,1.1,0.0,0.0,0.0,60.0,1.12,89.31,90.0,0.69,0
1501806624796,0.0,1.3,0.0,0.0,0.0,60.0,1.35,89.31,90.0,0.69,0
1501806624800,0.0,1.3,0.0,0.0,0.0,60.0,1.35,89.31,90.0,0.69,0
1501806624803,0.0,1.3,0.0,0.0,0.0,60.0,1.35,89.31,90.0,0.69,0
1501806624806,0.0,1.3,0.0,0.0,0.0,60.0,1.35,89.31,90.0,0.69,0
1501806624809,0.0,1.3,0.0,0.0,0.0,60.0,1.35,89.31,90.0,0.69,0
1501806624813,0.0,1.3,0.0,0.0,0.0,60.0,1.35,89.31,90.0,0.69,0
1501806624817,0.0,1.3,0.0,0.0,0.0,60.0,1.35,89.31,90.0,0.69,0
1501806624819,0.0,1.3,0.0,0.0,0.0,60.0,1.35,89.31,90.0,0.69,0
1501806624823,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624826,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624828,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624831,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624834,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624836,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624839,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624841,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624851,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624853,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624857,0.0,1.6,0.0,0.0,0.0,60.0,1.57,89.31,90.0,0.69,0
1501806624868,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624871,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624875,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624879,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624885,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624890,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624894,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624897,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624900,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624903,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624905,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624909,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624911,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624915,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624919,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624922,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624925,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624928,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624931,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624934,0.0,1.8,0.0,0.0,0.0,60.0,1.79,89.31,90.0,0.69,0
1501806624937,0.0,2.0,0.0,0.0,0.0,60.0,2.02,89.31,90.0,0.69,0
1501806624948,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624953,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624956,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624960,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624967,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624977,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624980,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624983,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624987,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624991,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624994,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806624997,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806625000,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806625003,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806625006,0.0,2.2,0.0,0.0,0.0,60.0,2.24,89.31,90.0,0.69,0
1501806625011,0.0,2.5,0.0,0.0,0.0,60.0,2.47,89.31,90.0,0.69,0
1501806625015,0.0,2.5,0.0,0.0,0.0,60.0,2.47,89.31,90.0,0.69,0
1501806625018,0.0,2.5,0.0,0.0,0.0,60.0,2.47,89.31,90.0,0.69,0
1501806625021,0.0,2.5,0.0,0.0,0.0,60.0,2.47,89.31,90.0,0.69,0
1501806625028,0.0,2.5,0.0,0.0,0.0,60.0,2.47,89.31,90.0,0.69,0
1501806625035,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625040,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625046,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625054,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625059,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625062,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625065,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625067,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625071,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625074,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625077,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625079,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625081,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625084,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625086,0.0,2.7,0.0,0.0,0.0,60.0,2.69,89.31,90.0,0.69,0
1501806625095,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625098,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625100,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625103,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625105,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625115,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625125,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625129,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625133,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625135,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625139,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625141,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625144,0.0,2.9,0.0,0.0,0.0,60.0,2.91,89.31,90.0,0.69,0
1501806625147,0.0,3.1,0.0,0.0,0.0,60.0,3.14,89.31,90.0,0.69,0
1501806625149,0.0,3.1,0.0,0.0,0.0,60.0,3.14,89.31,90.0,0.69,0
1501806625152,0.0,3.1,0.0,0.0,0.0,60.0,3.14,89.31,90.0,0.69,0
1501806625154,0.0,3.1,0.0,0.0,0.0,60.0,3.14,89.31,90.0,0.69,0
1501806625157,0.0,3.1,0.0,0.0,0.0,60.0,3.14,89.31,90.0,0.69,0
1501806625160,0.0,3.1,0.0,0.0,0.0,60.0,3.14,89.31,90.0,0.69,0
1501806625163,0.0,3.1,0.0,0.0,0.0,60.0,3.14,89.31,90.0,0.69,0
1501806625166,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625168,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625171,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625174,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625177,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625179,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625190,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625196,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625200,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625203,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625206,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625209,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625212,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625215,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625218,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625222,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625234,0.0,3.4,0.0,0.0,0.0,60.0,3.36,89.31,90.0,0.69,0
1501806625238,0.0,3.6,0.0,0.0,0.0,60.0,3.59,89.31,90.0,0.69,0
1501806625241,0.0,3.6,0.0,0.0,0.0,60.0,3.59,89.31,90.0,0.69,0
1501806625243,0.0,3.6,0.0,0.0,0.0,60.0,3.59,89.31,90.0,0.69,0
1501806625246,0.0,3.6,0.0,0.0,0.0,60.0,3.59,89.31,90.0,0.69,0
1501806625248,0.0,3.6,0.0,0.0,0.0,60.0,3.59,89.31,90.0,0.69,0
1501806625251,0.0,3.6,0.0,0.0,0.0,60.0,3.59,89.31,90.0,0.69,0
1501806625255,0.0,3.6,0.0,0.0,0.0,60.0,3.59,89.31,90.0,0.69,0
1501806625258,0.0,3.6,0.0,0.0,0.0,60.0,3.59,89.31,90.0,0.69,0
1501806625260,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625263,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625266,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625269,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625271,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625274,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625278,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625281,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625284,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625288,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625293,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625297,0.0,3.8,0.0,0.0,0.0,60.0,3.81,89.31,90.0,0.69,0
1501806625301,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625306,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625310,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625313,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625316,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625318,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625320,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625324,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625328,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625331,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625334,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625336,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625339,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625342,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625344,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625347,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625350,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625352,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625354,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625357,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625360,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625364,0.0,4.0,0.0,0.0,0.0,60.0,4.04,89.31,90.0,0.69,0
1501806625368,0.0,4.3,0.0,0.0,0.0,60.0,4.26,89.31,90.0,0.69,0
1501806625371,0.0,4.3,0.0,0.0,0.0,60.0,4.26,89.31,90.0,0.69,0
1501806625378,0.0,4.3,0.0,0.0,0.0,60.0,4.26,89.31,90.0,0.69,0
1501806625382,0.0,4.3,0.0,0.0,0.0,60.0,4.26,89.31,90.0,0.69,0
1501806625386,0.0,4.3,0.0,0.0,0.0,60.0,4.26,89.31,90.0,0.69,0
1501806625392,0.0,4.3,0.0,0.0,0.0,60.0,4.26,89.31,90.0,0.69,0
1501806625403,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625406,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625413,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625416,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625420,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625423,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625426,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625428,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625431,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625435,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625438,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625441,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625448,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625452,0.0,4.5,0.0,0.0,0.0,60.0,4.48,89.31,90.0,0.69,0
1501806625463,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625468,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625475,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625477,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625480,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625483,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625485,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625488,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625495,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625498,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625500,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625502,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625505,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625509,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625513,0.0,4.7,0.0,0.0,0.0,60.0,4.71,89.31,90.0,0.69,0
1501806625517,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625520,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625523,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625530,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625536,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625539,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625542,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625546,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625555,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625559,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625563,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625566,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625569,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625571,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625574,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625577,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625579,0.0,4.9,0.0,0.0,0.0,60.0,4.93,89.31,90.0,0.69,0
1501806625588,0.0,5.2,0.0,0.0,0.0,60.0,5.16,89.31,90.0,0.69,0
1501806625591,0.0,5.2,0.0,0.0,0.0,60.0,5.16,89.31,90.0,0.69,0
1501806625594,0.0,5.2,0.0,0.0,0.0,60.0,5.16,89.31,90.0,0.69,0
1501806625597,0.0,5.4,0.0,0.0,0.0,60.0,5.38,89.31,90.0,0.69,0
1501806625600,0.0,5.4,0.0,0.0,0.0,60.0,5.38,89.31,90.0,0.69,0
1501806625603,0.0,5.4,0.0,0.0,0.0,60.0,5.38,89.31,90.0,0.69,0
1501806625606,0.0,5.4,0.0,0.0,0.0,60.0,5.38,89.31,90.0,0.69,0
1501806625611,0.0,5.4,0.0,0.0,0.0,60.0,5.38,89.31,90.0,0.69,0
